NAME,GEOID,state_name,"Auto/Retail Debt Delinquency Rate, All","Auto/Retail Debt Delinquency Rate, Communities of Color","Auto/Retail Debt Delinquency Rate, Majority White Communities","Share of Subprime Consumers with Auto/Retail Delinquencies, All","Share of Near-Prime Consumers with Auto/Retail Delinquencies, All","Share of Prime Consumers with Auto/Retail Delinquencies, All","Share with Open Auto Debt, All","Share with Open Auto Debt, Communities of Color","Share with Open Auto Debt, Majority White Communities","Share with Open Auto/Retail Debt, All","Share with Open Auto/Retail Debt, Communities of Color","Share with Open Auto/Retail Debt, Majority White Communities","% population in rural areas, 2010 (Census)",poc_pct,"Average household income, 2019 (ACS)","Average non-white household income, 2019 (ACS)","Average white, non-Hispanic household income, 2019 (ACS)"
"Glacier County, Montana",30035,Montana,0.0808824,0.1333333,0.0192308,n/a*,n/a*,0,0.3255132,0.3542857,0.2857143,0.3929619,0.4228571,0.3469388,0.4401075,0.7005535,49602,41482,64974
"Golden Valley County, Montana",30037,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.1043956,62931,87658,62056
"Granite County, Montana",30039,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.1960784,n/a**,0.1960784,0.254902,n/a**,0.254902,1,0.0573845,74718,53453,74965
"Hill County, Montana",30041,Montana,0.0782123,n/a*,0.0320513,n/a*,n/a*,0,0.3276231,0.2957746,0.3333333,0.3832977,0.3239437,0.3939394,0.4000373,0.3082258,59986,41909,64568
"Jefferson County, Montana",30043,Montana,0.0125,n/a**,0.0125,n/a*,n/a*,0,0.2871046,n/a**,0.2871046,0.3892944,n/a**,0.3892944,1,0.0734245,83162,51880,84365
"Judith Basin County, Montana",30045,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3333333,n/a**,0.3333333,0.372549,n/a**,0.372549,1,0.0731832,61197,36828,62501
"Lake County, Montana",30047,Montana,0.0225989,n/a*,0.0144928,n/a*,0,0,0.2562212,n/a*,0.2484756,0.3253456,n/a*,0.3140244,0.8343074,0.3495818,63517,47487,69126
"Lewis and Clark County, Montana",30049,Montana,0.0206311,n/a*,0.0199501,0.1666667,0.0142857,0,0.2952931,n/a*,0.2985694,0.3645648,n/a*,0.3687125,0.2892973,0.0863063,88558,66408,90176
"Liberty County, Montana",30051,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.017014,84727,68056,84897
"Lincoln County, Montana",30053,Montana,0.0238095,n/a**,0.0238095,n/a*,n/a*,0,0.2390999,n/a**,0.2390999,0.2953587,n/a**,0.2953587,0.7979378,0.0737575,58054,52620,58408
"McCone County, Montana",30055,Montana,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.390625,n/a*,0.3859649,0.46875,n/a*,0.4736842,1,0.1122905,68249,48615,69011
"Madison County, Montana",30057,Montana,0.027027,n/a**,0.027027,n/a*,n/a*,0,0.3274021,n/a**,0.3274021,0.3950178,n/a**,0.3950178,1,0.0754035,71087,70651,71117
"Meagher County, Montana",30059,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3103448,n/a**,0.3103448,0.4655173,n/a**,0.4655173,1,0.0736229,59768,76854,59163
"Mineral County, Montana",30061,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2434783,n/a**,0.2434783,0.2869565,n/a**,0.2869565,1,0.0858622,53168,47963,53358
"Missoula County, Montana",30063,Montana,0.0235479,n/a**,0.024,0.1695906,0.0050761,0,0.2707562,n/a**,0.2725549,0.3355367,n/a**,0.337307,0.2232683,0.1075877,78557,83963,77975
"Musselshell County, Montana",30065,Montana,0.0181818,n/a**,0.0181818,n/a*,n/a*,n/a*,0.2638037,n/a**,0.2638037,0.3374233,n/a**,0.3374233,1,0.0887537,55725,75267,53544
"Park County, Montana",30067,Montana,0,n/a**,0,n/a*,n/a*,0,0.2768959,n/a**,0.2768959,0.3280423,n/a**,0.3280423,0.47736,0.0665974,73960,95290,72632
"Petroleum County, Montana",30069,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0551876,69975,72056,69684
"Phillips County, Montana",30071,Montana,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.2462687,n/a*,0.2307692,0.2985075,n/a*,0.2905983,1,0.1618837,59382,51876,60478
"Pondera County, Montana",30073,Montana,0.0149254,n/a*,0.015625,n/a*,n/a*,n/a*,0.3035714,n/a*,0.3205128,0.3988095,n/a*,0.4102564,0.5810174,0.1881882,68355,55779,69758
"Powder River County, Montana",30075,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0696951,68431,58179,68836
"Powell County, Montana",30077,Montana,0.0285714,n/a**,0.0285714,n/a*,n/a*,n/a*,0.2487562,n/a**,0.2487562,0.3432836,n/a**,0.3432836,0.5421944,0.1062154,65914,26773,66772
"Prairie County, Montana",30079,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0223642,64764,n/a**,64764
"Ravalli County, Montana",30081,Montana,0.0254902,n/a**,0.0254902,0.2063492,0,0,0.2680683,n/a**,0.2680683,0.3324573,n/a**,0.3324573,0.8462648,0.0705213,70220,61100,70723
"Richland County, Montana",30083,Montana,0.0241935,n/a*,0.0243902,n/a*,n/a*,0,0.2619718,n/a*,0.2621083,0.3492958,n/a*,0.3504274,0.4420275,0.1117957,79719,56924,82608
"Roosevelt County, Montana",30085,Montana,0.0769231,0.1111111,n/a*,n/a*,n/a*,0,0.2543554,0.2453704,0.2816902,0.3170732,0.2916667,0.3943662,0.3973142,0.6564654,57792,43295,74255
"Rosebud County, Montana",30087,Montana,0.0895522,n/a*,n/a*,n/a*,n/a*,n/a*,0.2954545,0.313253,0.2771084,0.3806818,0.3855422,0.3855422,1,0.4517045,68763,64693,70535
"Sanders County, Montana",30089,Montana,0.0145985,n/a**,0.0148148,n/a*,n/a*,0,0.2346241,n/a**,0.2354312,0.3120729,n/a**,0.3146853,1,0.0988785,56419,55483,56500
"Sheridan County, Montana",30091,Montana,0,n/a**,0,n/a*,n/a*,n/a*,0.2822581,n/a**,0.2822581,0.4193548,n/a**,0.4193548,1,0.0892908,76853,40675,79865
"Silver Bow County, Montana",30093,Montana,0.0336538,n/a**,0.0343137,0.2,0.016129,0,0.2994604,n/a**,0.2985348,0.3723021,n/a**,0.3717949,0.1144152,0.0955997,62015,38033,63837
"Stillwater County, Montana",30095,Montana,0,n/a**,0,n/a*,n/a*,0,0.3231293,n/a**,0.3231293,0.3877551,n/a**,0.3877551,1,0.072153,79373,67991,79849
"Sweet Grass County, Montana",30097,Montana,0,n/a**,0,n/a*,n/a*,n/a*,0.2827586,n/a**,0.2827586,0.3931035,n/a**,0.3931035,1,0.0588556,67334,74758,66763
"Teton County, Montana",30099,Montana,0.0163934,n/a**,0.0163934,n/a*,n/a*,n/a*,0.2234043,n/a**,0.2234043,0.3191489,n/a**,0.3191489,1,0.0639172,68537,74200,68333
"Toole County, Montana",30101,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2657343,n/a**,0.2642857,0.3146853,n/a**,0.3142857,0.4295642,0.1291905,68818,54923,69815
"Treasure County, Montana",30103,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3423423,n/a**,0.3423423,0.4144144,n/a**,0.4144144,1,0.0568862,58435,13300,62653
"Valley County, Montana",30105,Montana,0.0361446,n/a*,0.0263158,n/a*,n/a*,0,0.3097345,n/a*,0.3175355,0.3628319,n/a*,0.3601896,0.5520424,0.1549993,63373,54745,64483
"Wheatland County, Montana",30107,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.1666667,n/a**,0.1730769,0.2222222,n/a**,0.2307692,1,0.0662932,54148,82214,53643
"Wibaux County, Montana",30109,Montana,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0677362,61871,61400,61895
"Yellowstone County, Montana",30111,Montana,0.029819,n/a**,0.0295858,0.1808874,0.0094637,0,0.306294,n/a**,0.3080899,0.3641517,n/a**,0.3667263,0.1668829,0.1407378,88264,57513,91897
"Adams County, Nebraska",31001,Nebraska,0.0157233,n/a**,0.0157729,n/a*,0,0,0.2992383,n/a**,0.3012048,0.3460283,n/a**,0.347207,0.2248438,0.141134,69884,58773,70975
"Antelope County, Nebraska",31003,Nebraska,0.0138889,n/a**,0.0138889,n/a*,n/a*,0,0.3258427,n/a**,0.3258427,0.3988764,n/a**,0.3988764,1,0.0488882,61503,80152,61081
"Arthur County, Nebraska",31005,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0421546,60130,31700,60870
"Banner County, Nebraska",31007,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0969529,67962,19071,74638
"Blaine County, Nebraska",31009,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0,56038,n/a**,56038
"Boone County, Nebraska",31011,Nebraska,0.0125,n/a**,0.0125,n/a*,n/a*,0,0.3701657,n/a**,0.3701657,0.4419889,n/a**,0.4419889,1,0.0363705,76617,49278,77111
"Box Butte County, Nebraska",31013,Nebraska,0.0138889,n/a**,0.0138889,n/a*,n/a*,0,0.3440233,n/a**,0.3440233,0.4169096,n/a**,0.4169096,0.2495578,0.1859617,65792,57956,66911
"Boyd County, Nebraska",31015,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.32,n/a**,0.32,0.38,n/a**,0.38,1,0.0500774,65047,76929,64764
"Brown County, Nebraska",31017,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3163265,n/a**,0.3163265,0.3673469,n/a**,0.3673469,1,0.0444444,65913,59226,66026
"Buffalo County, Nebraska",31019,Nebraska,0.0196078,n/a**,0.0197842,0.12,0.0227273,0,0.3226466,n/a**,0.323895,0.3806276,n/a**,0.3819061,0.3226107,0.1297933,77416,54815,79675
"Burt County, Nebraska",31021,Nebraska,0.0235294,n/a**,0.0235294,n/a*,n/a*,0,0.3615023,n/a**,0.3615023,0.3943662,n/a**,0.3943662,1,0.0706605,73339,36493,75613
"Butler County, Nebraska",31023,Nebraska,0,n/a**,0,n/a*,n/a*,0,0.3004115,n/a**,0.3004115,0.3827161,n/a**,0.3827161,0.6570578,0.0557977,71463,46783,71942
"Cass County, Nebraska",31025,Nebraska,0.0134409,n/a**,0.0134409,n/a*,n/a*,0,0.3918757,n/a**,0.3918757,0.4444444,n/a**,0.4444444,0.729567,0.0642383,86686,100401,86104
"Cedar County, Nebraska",31027,Nebraska,0.0224719,n/a**,0.0224719,n/a*,n/a*,0,0.3019608,n/a**,0.3019608,0.345098,n/a**,0.345098,1,0.0356555,73576,65655,73783
"Chase County, Nebraska",31029,Nebraska,0,n/a**,0,n/a*,n/a*,n/a*,0.3541667,n/a**,0.3541667,0.4027778,n/a**,0.4027778,1,0.1295268,68325,59106,69391
"Cherry County, Nebraska",31031,Nebraska,0.05,n/a**,0.05,n/a*,n/a*,0,0.2990196,n/a**,0.2990196,0.3921569,n/a**,0.3921569,0.5251182,0.1209552,67218,52305,68474
"Cheyenne County, Nebraska",31033,Nebraska,0.0454545,n/a**,0.0454545,n/a*,n/a*,0,0.2271186,n/a**,0.2271186,0.2949153,n/a**,0.2949153,0.3625725,0.1049563,67772,49814,69055
"Clay County, Nebraska",31035,Nebraska,0.025,n/a**,0.025,n/a*,n/a*,0,0.3428572,n/a**,0.3428572,0.3761905,n/a**,0.3761905,1,0.1076898,66606,53307,67400
"Colfax County, Nebraska",31037,Nebraska,0.0162602,0.0126582,n/a*,n/a*,n/a*,0,0.3449477,0.3406594,0.352381,0.4285714,0.4340659,0.4190476,0.4051355,0.5106403,68620,73616,65924
"Cuming County, Nebraska",31039,Nebraska,0.0172414,n/a**,0.0172414,n/a*,n/a*,0,0.318328,n/a**,0.318328,0.3729903,n/a**,0.3729903,0.6520407,0.1188561,70360,41132,72771
"Custer County, Nebraska",31041,Nebraska,0.02,n/a**,0.020202,n/a*,n/a*,0,0.2474576,n/a**,0.2491468,0.3355932,n/a**,0.334471,0.6766615,0.0543137,75547,44136,76845
"Dakota County, Nebraska",31043,Nebraska,0.0244898,0.013245,n/a*,n/a*,0.0192308,0,0.3161994,0.2695652,0.4333333,0.376947,0.323913,0.5,0.2108921,0.5201507,71383,72861,70411
"Dawes County, Nebraska",31045,Nebraska,0.050505,n/a**,0.050505,n/a*,n/a*,0,0.3208333,n/a**,0.3208333,0.4,n/a**,0.4,0.3993683,0.1489217,61430,50203,63324
"Dawson County, Nebraska",31047,Nebraska,0.013245,0.0141844,0.0124224,n/a*,0.0188679,0,0.3400538,0.3549296,0.3264782,0.4045699,0.3971831,0.4113111,0.2665461,0.4120844,68229,57540,73607
"Deuel County, Nebraska",31049,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3207547,n/a**,0.3207547,0.3773585,n/a**,0.3773585,1,0.1217914,58781,40717,60761
"Dixon County, Nebraska",31051,Nebraska,0.025974,n/a**,0.025974,n/a*,n/a*,0,0.3892215,n/a**,0.3892215,0.4610778,n/a**,0.4610778,1,0.157545,68200,66580,68372
"Dodge County, Nebraska",31053,Nebraska,0.0359408,n/a**,0.0359408,0.2542373,0.025641,0,0.338843,n/a**,0.3405316,0.3867769,n/a**,0.3887043,0.2512878,0.163262,67590,45823,70366
"Douglas County, Nebraska",31055,Nebraska,0.0253183,0.0573913,0.0193662,0.1564417,0.0116592,0.0008446,0.3377397,0.2473057,0.3621866,0.3847725,0.3204765,0.4032053,0.0217052,0.3125303,89637,57461,100108
"Dundy County, Nebraska",31057,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3076923,n/a**,n/a*,0.3846154,n/a**,n/a*,1,0.1238892,54880,42527,55975
"Fillmore County, Nebraska",31059,Nebraska,0.031746,n/a**,0.031746,n/a*,n/a*,n/a*,0.2623762,n/a**,0.2623762,0.3118812,n/a**,0.3118812,1,0.063638,77326,48905,78274
"Franklin County, Nebraska",31061,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2333333,n/a**,0.2333333,0.3222222,n/a**,0.3222222,1,0.0431871,62541,67924,62338
"Frontier County, Nebraska",31063,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0390152,66014,34783,66862
"Furnas County, Nebraska",31065,Nebraska,0.037037,n/a**,0.037037,n/a*,n/a*,n/a*,0.3233083,n/a**,0.3233083,0.406015,n/a**,0.406015,1,0.0663577,60469,53080,60907
"Gage County, Nebraska",31067,Nebraska,0.0283688,n/a**,0.0283688,n/a*,n/a*,0,0.3467049,n/a**,0.3467049,0.4025788,n/a**,0.4025788,0.4439962,0.0553394,67921,58035,68317
"Garden County, Nebraska",31069,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3090909,n/a**,0.3090909,0.3090909,n/a**,0.3090909,1,0.0574034,70294,81339,69994
"Garfield County, Nebraska",31071,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.1756757,n/a**,0.1756757,0.2297297,n/a**,0.2297297,1,0.0294853,64137,43400,64350
"Gosper County, Nebraska",31073,Nebraska,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.2857143,n/a*,0.2753623,0.3857143,n/a*,0.3768116,1,0.0740189,82286,62249,83771
"Grant County, Nebraska",31075,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0429363,59757,47325,59932
"Greeley County, Nebraska",31077,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.038623,61001,73460,60752
"Hall County, Nebraska",31079,Nebraska,0.0191176,n/a**,0.0186667,0.1061947,0.0082645,0,0.2977847,n/a**,0.3177388,0.3482741,n/a**,0.3645224,0.1462453,0.3332898,73971,59123,78997
"Hamilton County, Nebraska",31081,Nebraska,0.0086957,n/a**,0.0086957,n/a*,n/a*,0,0.2908497,n/a**,0.2908497,0.375817,n/a**,0.375817,0.5105217,0.0531742,78414,41347,80291
"Harlan County, Nebraska",31083,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2878788,n/a**,0.2878788,0.3333333,n/a**,0.3333333,1,0.0459736,65235,76774,64777
"Hayes County, Nebraska",31085,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0828667,70359,76186,70023
"Hitchcock County, Nebraska",31087,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2613636,n/a**,0.2613636,0.3636364,n/a**,0.3636364,1,0.0085258,66763,29483,66944
"Holt County, Nebraska",31089,Nebraska,0,n/a**,0,n/a*,n/a*,0,0.255132,n/a**,0.255132,0.3049853,n/a**,0.3049853,0.647149,0.0673086,73521,101249,72348
"Hooker County, Nebraska",31091,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0808081,58286,47068,59901
"Howard County, Nebraska",31093,Nebraska,0.0215054,n/a**,0.0215054,n/a*,n/a*,0,0.2936508,n/a**,0.2936508,0.3650794,n/a**,0.3650794,1,0.0450366,65176,51605,65625
"Jefferson County, Nebraska",31095,Nebraska,0.0113636,n/a**,0.0114943,n/a*,n/a*,0,0.3054393,n/a**,0.3050847,0.3640167,n/a**,0.3644068,0.4816483,0.0653695,57938,29498,59386
"Johnson County, Nebraska",31097,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2991453,n/a**,0.2991453,0.4017094,n/a**,0.4017094,1,0.196086,67668,41266,71080
"Kearney County, Nebraska",31099,Nebraska,0.0235294,n/a**,0.0235294,n/a*,n/a*,0,0.3150685,n/a**,0.3150685,0.3881279,n/a**,0.3881279,0.5455386,0.079032,75055,52306,76184
"Keith County, Nebraska",31101,Nebraska,0.0111111,n/a**,0.0111111,n/a*,n/a*,0,0.3129771,n/a**,0.3129771,0.3435115,n/a**,0.3435115,0.4713193,0.1031234,63189,47553,64570
"Keya Paha County, Nebraska",31103,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0144737,71348,27567,71784
"Kimball County, Nebraska",31105,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.1896552,n/a**,0.1896552,0.2586207,n/a**,0.2586207,1,0.1379026,62866,48087,64735
"Knox County, Nebraska",31107,Nebraska,0.0333333,n/a**,0.0238095,n/a*,n/a*,0.0140845,0.2622378,n/a**,0.2762646,0.3146853,n/a**,0.3268482,1,0.1436031,66835,53313,68321
"Lancaster County, Nebraska",31109,Nebraska,0.0305164,n/a**,0.0279805,0.2416268,0.0067416,0,0.3047105,n/a**,0.3113663,0.3438804,n/a**,0.3503274,0.0825313,0.1952114,84839,53654,90116
"Lincoln County, Nebraska",31111,Nebraska,0.0273684,n/a**,0.0274841,0.1896552,0.0266667,0,0.3362599,n/a**,0.3392698,0.4152766,n/a**,0.4194123,0.3051973,0.1227065,74926,55368,77011
"Loup County, Nebraska",31115,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0214876,59443,18391,61038
"McPherson County, Nebraska",31117,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0151899,59324,n/a**,59324
"Madison County, Nebraska",31119,Nebraska,0.0120482,n/a**,0.0106667,n/a*,0.0133333,0,0.3239819,n/a**,0.3250249,0.3746606,n/a**,0.3738784,0.2790458,0.2026796,68209,54484,70320
"Merrick County, Nebraska",31121,Nebraska,0.029703,n/a**,0.0357143,n/a*,n/a*,0,0.336,n/a**,0.3053097,0.4,n/a**,0.3672566,0.5889102,0.0751475,67953,49941,69058
"Morrill County, Nebraska",31123,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2941177,n/a**,0.2941177,0.3823529,n/a**,0.3823529,1,0.1823886,63698,50343,65711
"Nance County, Nebraska",31125,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3271028,n/a**,0.3271028,0.3831776,n/a**,0.3831776,1,0.035553,66210,55504,66786
"Nemaha County, Nebraska",31127,Nebraska,0.0280374,n/a**,0.0280374,n/a*,n/a*,0,0.3445378,n/a**,0.3445378,0.4411765,n/a**,0.4411765,0.5206954,0.0619532,68654,60768,68994
"Nuckolls County, Nebraska",31129,Nebraska,0.0188679,n/a**,0.0188679,n/a*,n/a*,n/a*,0.3219178,n/a**,0.3219178,0.3630137,n/a**,0.3630137,1,0.0539585,66329,61338,66438
"Otoe County, Nebraska",31131,Nebraska,0.05,n/a**,0.05,n/a*,n/a*,0,0.3287938,n/a**,0.3287938,0.3832685,n/a**,0.3832685,0.55108,0.1124208,75729,57542,77258
"Pawnee County, Nebraska",31133,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3033708,n/a**,0.3033708,0.4269663,n/a**,0.4269663,1,0.0456776,61371,19390,62865
"Perkins County, Nebraska",31135,Nebraska,0,n/a**,0,n/a*,n/a*,n/a*,0.4285714,n/a**,0.4285714,0.552381,n/a**,0.552381,1,0.0482592,84188,41987,86129
"Phelps County, Nebraska",31137,Nebraska,0.0172414,n/a**,0.0172414,n/a*,n/a*,0,0.3300654,n/a**,0.3300654,0.379085,n/a**,0.379085,0.4188071,0.0781319,75991,42971,78581
"Pierce County, Nebraska",31139,Nebraska,0.020202,n/a**,0.020202,n/a*,n/a*,0.0131579,0.3506494,n/a**,0.3521739,0.4285714,n/a**,0.4304348,1,0.0383539,74485,65276,74668
"Platte County, Nebraska",31141,Nebraska,0.02407,n/a**,0.0242291,0.2037037,0,0,0.3498671,n/a**,0.3546931,0.4038973,n/a**,0.4088448,0.3142662,0.2163743,76517,57334,79756
"Polk County, Nebraska",31143,Nebraska,0.0151515,n/a**,0.0151515,n/a*,n/a*,0,0.3246753,n/a**,0.3246753,0.4220779,n/a**,0.4220779,1,0.0717703,75104,56567,75875
"Red Willow County, Nebraska",31145,Nebraska,0.0298507,n/a**,0.0298507,n/a*,n/a*,0,0.2613982,n/a**,0.2613982,0.4042553,n/a**,0.4042553,0.3158752,0.0830238,63841,42220,64974
"Richardson County, Nebraska",31147,Nebraska,0.0444444,n/a**,0.0444444,n/a*,n/a*,0,0.267658,n/a**,0.267658,0.3345725,n/a**,0.3345725,0.5057994,0.0781309,61539,58275,61830
"Rock County, Nebraska",31149,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0346535,80822,15000,81247
"Saline County, Nebraska",31151,Nebraska,0.025641,n/a**,0.0266667,n/a*,n/a*,0,0.3324538,n/a**,0.3480663,0.408971,n/a**,0.4143646,0.5107042,0.3099509,64190,48267,69088
"Sarpy County, Nebraska",31153,Nebraska,0.019483,n/a**,0.0189499,0.1604096,0.0073892,0.0010152,0.412961,n/a**,0.4184254,0.4588073,n/a**,0.4635713,0.0527386,0.2009178,100778,82000,103998
"Saunders County, Nebraska",31155,Nebraska,0.0237154,n/a**,0.0237154,n/a*,n/a*,0,0.3168605,n/a**,0.3168605,0.3648256,n/a**,0.3648256,0.6648701,0.0473896,83130,60181,83975
"Scotts Bluff County, Nebraska",31157,Nebraska,0.0206718,n/a**,0.0207792,0.122807,0,0.0039841,0.265252,n/a**,0.2684022,0.3386384,n/a**,0.3420108,0.2981877,0.2799523,66631,52311,70321
"Seward County, Nebraska",31159,Nebraska,0.0263158,n/a**,0.026738,n/a*,n/a*,0,0.3476483,n/a**,0.3443299,0.388548,n/a**,0.385567,0.6038209,0.053171,83079,86899,82917
"Sheridan County, Nebraska",31161,Nebraska,0,n/a**,0,n/a*,n/a*,n/a*,0.3030303,n/a**,0.3030303,0.3863636,n/a**,0.3863636,1,0.188874,66307,38059,69626
"Sherman County, Nebraska",31163,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3037975,n/a**,0.3037975,0.3291139,n/a**,0.3291139,1,0.0365974,62650,54866,62927
"Sioux County, Nebraska",31165,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2037037,n/a**,0.2037037,0.2407407,n/a**,0.2407407,1,0.073831,64729,65626,64682
"Stanton County, Nebraska",31167,Nebraska,0.0441176,n/a**,0.0441176,n/a*,n/a*,n/a*,0.3333333,n/a**,0.3333333,0.4294872,n/a**,0.4294872,0.734867,0.0819204,73368,56862,74140
"Thayer County, Nebraska",31169,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.243421,n/a**,0.243421,0.3026316,n/a**,0.3026316,1,0.0510184,66304,56748,66585
"Thomas County, Nebraska",31171,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0496124,82762,23400,87133
"Thurston County, Nebraska",31173,Nebraska,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.2875817,0.2978723,0.2711864,0.3202614,0.3297872,0.3050847,1,0.6426681,64450,47017,81285
"Valley County, Nebraska",31175,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.1639344,n/a**,0.1639344,0.2377049,n/a**,0.2377049,1,0.052544,67955,39411,69935
"Washington County, Nebraska",31177,Nebraska,0.0176056,n/a**,0.0176678,n/a*,n/a*,0,0.3872473,n/a**,0.3887147,0.4401244,n/a**,0.4420063,0.6123357,0.0550071,86984,66289,87706
"Wayne County, Nebraska",31179,Nebraska,0.0333333,n/a**,0.0333333,n/a*,n/a*,0,0.3472803,n/a**,0.3472803,0.376569,n/a**,0.376569,0.4208442,0.1007287,69654,42949,71233
"Webster County, Nebraska",31181,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3170732,n/a**,0.3170732,0.402439,n/a**,0.402439,1,0.0848176,69851,50727,70895
"Wheeler County, Nebraska",31183,Nebraska,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0306513,62582,21430,63807
"York County, Nebraska",31185,Nebraska,0.0274725,n/a**,0.0274725,n/a*,n/a*,0,0.3243848,n/a**,0.3243848,0.4049217,n/a**,0.4049217,0.4414197,0.0947254,79062,47218,80430
"Churchill County, Nevada",32001,Nevada,0.0361446,n/a**,0.0352564,0.2,0.0151515,0,0.330424,n/a**,0.3289474,0.4102244,n/a**,0.406579,0.347148,0.2678181,70161,56051,73535
"Clark County, Nevada",32003,Nevada,0.0483124,0.0658632,0.0263993,0.2077452,0.0109996,0.0004067,0.2891963,0.2516634,0.3226976,0.3399854,0.3069044,0.3657322,0.0130607,0.5874682,85925,73324,98280
"Douglas County, Nevada",32005,Nevada,0.0078125,n/a**,0.0078125,n/a*,0,0,0.2324415,n/a**,0.2324415,0.2848383,n/a**,0.2848383,0.3155308,0.1922837,89303,69412,92622
